,OvertimePay
134038,2200.45
134039,5491.01
134040,123.69
134041,0
134042,4793.67
134043,2015.13
134044,6046.06
134045,2091.62
134046,0
134047,3739.94
134048,3861.93
134049,17115.15
134050,1060.78
134051,0
134052,169.54
134053,5788.19
134054,3545.28
134055,1717.96
134056,0
134057,1732.44
134058,0
134059,3651.42
134060,498.38
134061,16007.1
134062,0
134063,514.56
134064,3506.25
134065,0
134066,1503
134067,2199.4
134068,32.39
134069,8180.05
134070,683.75
134071,979.98
134072,0
134073,0
134074,0
134075,3358.46
134076,0
134077,5768.03
134078,0
134079,0
134080,0
134081,0
134082,2210.53
134083,1989.32
134084,0
134085,659.55
134086,1040.2
134087,0
134088,0
134089,0
134090,3492.03
134091,0
134092,3157.88
134093,0
134094,0
134095,0
134096,0
134097,0
134098,0
134099,3527.84
134100,0
134101,0
134102,0
134103,2341.06
134104,139.67
134105,5750.27
134106,6893.45
134107,2150.16
134108,7675.43
134109,3502.65
134110,3502.65
134111,3502.65
134112,3502.65
134113,3502.65
134114,3502.65
134115,2874.15
134116,3493.19
134117,3460.8
134118,1594.35
134119,0
134120,5551.64
134121,0
134122,13020.15
134123,0
134124,0
134125,1181.83
134126,3441.67
134127,1572.87
134128,8511.01
134129,0
134130,1675.12
134131,0
134132,3420.99
134133,3103.3
134134,0
134135,13029.67
134136,3436
134137,4564.42
134138,2871.75
134139,0
134140,4598.17
134141,2716.41
134142,207.66
134143,0
134144,11312.8
134145,2540.7
134146,2540.7
134147,0
134148,0
134149,0
134150,3800.07
134151,2513.1
134152,0
134153,3244.43
134154,4516.39
134155,622.97
134156,0
134157,0
134158,997.76
134159,3904.91
134160,1955.03
134161,1807.35
134162,1373.89
134163,3755.38
134164,2702.93
134165,2951.65
134166,2953.01
134167,0
134168,1236.61
134169,531.53
134170,0
134171,3005.78
134172,9508.45
134173,0
134174,1304.49
134175,3213
134176,0
134177,0
134178,14226.35
134179,0
134180,8199.44
134181,3194.55
134182,7075.48
134183,3185.4
134184,3185.4
134185,3185.4
134186,15064.88
134187,0
134188,0
134189,1835.93
134190,2858.85
134191,4103.77
134192,2915.7
134193,0
134194,261.68
134195,2093.08
134196,0
134197,20369.89
134198,7679.64
134199,3068.24
134200,0
134201,7407.06
134202,119.23
134203,634.44
134204,0
134205,1603.48
134206,1533.14
134207,1656.84
134208,2384.36
134209,1500.42
134210,1721.76
134211,2929.09
134212,0
134213,3340.99
134214,39.18
134215,0
134216,1596.88
134217,2378.02
134218,628.88
134219,0
134220,0
134221,21458.75
134222,0
134223,0
134224,1366.26
134225,4548.6
134226,4495.24
134227,0
134228,2031.02
134229,1352.32
134230,5835.81
134231,2331.43
134232,0
134233,1274.61
134234,1473.93
134235,0
134236,0
134237,7056.33
134238,1803.53
134239,313.17
134240,0
134241,0
134242,13093.14
134243,8250.02
134244,0
134245,1978.56
134246,1269.95
134247,1578.28
134248,0
134249,2833.65
134250,2203.42
134251,0
134252,0
134253,0
134254,2815.5
134255,1033.14
134256,0
134257,2212.74
134258,2868.15
134259,3185.4
134260,2858.85
134261,2858.85
134262,2858.85
134263,2858.85
134264,2858.85
134265,2858.85
134266,2858.85
134267,2858.85
134268,0
134269,0
134270,958.05
134271,3848.4
134272,5646.28
134273,4803.87
134274,9224.7
134275,92.03
134276,276.08
134277,0
134278,2570.09
134279,0
134280,0
134281,0
134282,1917.72
134283,1010.17
134284,3831.43
134285,17634.84
134286,0
134287,3553.58
134288,1814.61
134289,1415.38
134290,339.6
134291,0
134292,0
134293,0
134294,1909.71
134295,2352.66
134296,3287.81
134297,1682.51
134298,5746.45
134299,1623.97
134300,0
134301,0
134302,2944.19
134303,3513.88
134304,3043.28
134305,0
134306,287.59
134307,3598.66
134308,0
134309,0
134310,6761.15
134311,0
134312,2843.09
134313,5059.79
134314,0
134315,3476.25
134316,3476.25
134317,4257.34
134318,914.48
134319,0
134320,0
134321,2889.11
134322,2495.7
134323,0
134324,0
134325,0
134326,0
134327,0
134328,0
134329,0
134330,0
134331,0
134332,0
134333,1689.92
134334,5648.8
134335,2644.78
134336,0
134337,0
134338,2619.48
134339,0
134340,0
134341,229.24
134342,643.29
134343,0
134344,9099.01
134345,0
134346,2509.67
134347,0
134348,14378.28
134349,1538.96
134350,324.78
134351,2550.75
134352,346.35
134353,2559.9
134354,2559.9
134355,2559.9
134356,2559.9
134357,2559.9
134358,2559.9
134359,2559.9
134360,2559.9
134361,2559.9
134362,2544.6
134363,1563.9
134364,2764.43
134365,186.12
134366,2532.3
134367,2532.3
134368,2532.3
134369,2532.3
134370,2532.3
134371,2532.3
134372,2532.3
134373,2532.3
134374,10546.61
134375,0
134376,5779.66
134377,1640.04
134378,0
134379,10657.47
134380,0
134381,1571.41
134382,367.13
134383,0
134384,1339.69
134385,0
134386,0
134387,0
134388,0
134389,3483.2
134390,1896.53
134391,1748.43
134392,2514.45
134393,0
134394,603.21
134395,0
134396,1399.88
134397,0
134398,166.81
134399,2762.64
134400,3161.4
134401,1917.23
134402,1589.85
134403,175.84
134404,3350.29
134405,0
134406,1574.55
134407,1574.55
134408,1574.55
134409,2517.42
134410,8784.98
134411,7497.74
134412,553.56
134413,257.77
134414,257.77
134415,257.77
134416,0
134417,1253.7
134418,0
134419,2863.29
134420,0
134421,6309.63
134422,2868.83
134423,1420.81
134424,868.68
134425,0
134426,20052.99
134427,0
134428,0
134429,0
134430,0
134431,743.33
134432,4974.63
134433,5629.73
134434,0
134435,0
134436,0
134437,0
134438,0
134439,775.35
134440,0
134441,2473.8
134442,4300.74
134443,0
134444,0
134445,870.78
134446,2242.65
134447,0
134448,504.32
134449,2375.72
134450,0
134451,2778.45
134452,0
134453,1906.95
134454,972.12
134455,0
134456,0
134457,381.26
134458,1024.08
134459,11094.13
134460,2205.75
134461,261.18
134462,968.56
134463,8053.62
134464,217.65
134465,1899.49
134466,0
134467,0
134468,0
134469,637.89
134470,0
134471,2087.25
134472,1010.4
134473,0
134474,2858.85
134475,1695.87
134476,1064.87
134477,4060.51
134478,0
134479,0
134480,0
134481,2795.03
134482,1808.24
134483,2846.4
134484,2840.25
134485,2837.25
134486,2837.25
134487,2837.25
134488,0
134489,1954.33
134490,9472.9
134491,1459.65
134492,8814.12
134493,2493.04
134494,2225.85
134495,1625.53
134496,1002.6
134497,2019.06
134498,2020.11
134499,373.56
134500,0
134501,0
134502,2272.89
134503,3627.87
134504,22604.12
134505,2188.95
134506,0
134507,0
134508,0
134509,0
134510,257.77
134511,2978.71
134512,6422.47
134513,1626.98
134514,885.76
134515,1928.4
134516,3870.11
134517,8242.9
134518,1916.1
134519,1913.1
134520,1913.1
134521,1913.1
134522,1913.1
134523,1913.1
134524,1913.1
134525,2466.45
134526,0
134527,0
134528,1906.8
134529,0
134530,3990.81
134531,0
134532,0
134533,256.64
134534,2164.43
134535,0
134536,1871.86
134537,0
134538,6422.73
134539,0
134540,0
134541,16316.68
134542,40.73
134543,0
134544,0
134545,0
134546,0
134547,1534.42
134548,2432.38
134549,0
134550,1260.15
134551,1257
134552,2769.92
134553,0
134554,257.77
134555,0
134556,0
134557,0
134558,0
134559,0
134560,0
134561,0
134562,0
134563,0
134564,0
134565,0
134566,0
134567,57.74
134568,847.67
134569,0
134570,0
134571,4018.56
134572,0
134573,0
134574,2553.62
134575,0
134576,0
134577,2540.7
134578,2540.7
134579,2540.7
134580,0
134581,2531.55
134582,0
134583,0
134584,1749.68
134585,2513.1
134586,329.79
134587,3837.45
134588,3112.54
134589,5198.88
134590,0
134591,44.03
134592,996.54
134593,121.28
134594,14869.93
134595,4532.86
134596,0
134597,0
134598,0
134599,1621.31
134600,1307.69
134601,14380.5
134602,451.26
134603,5543.69
134604,3764.89
134605,0
134606,0
134607,0
134608,472.8
134609,0
134610,563.62
134611,0
134612,0
134613,0
134614,1035.91
134615,0
134616,1317.5
134617,1605
134618,583.54
134619,3332.83
134620,1586.55
134621,1586.55
134622,0
134623,0
134624,1586.55
134625,13199.88
134626,1586.55
134627,3559.33
134628,0
134629,628.88
134630,0
134631,5830.78
134632,9211.59
134633,8807.72
134634,967.44
134635,3448.49
134636,0
134637,0
134638,13950.26
134639,5455.47
134640,0
134641,0
134642,1686
134643,802.33
134644,5445.5
134645,1695.68
134646,8391.19
134647,2693.47
134648,0
134649,1634.64
134650,2233.7
134651,2225.85
134652,2903.52
134653,2216.55
134654,2216.55
134655,1530.45
134656,3562.64
134657,1574.55
134658,1434.25
134659,0
134660,0
134661,11258.18
134662,0
134663,3870.62
134664,783.75
134665,0
134666,822.54
134667,4039.23
134668,1574.55
134669,284.33
134670,789.38
134671,0
134672,8346.02
134673,16426.61
134674,0
134675,0
134676,2151.9
134677,0
134678,1130.59
134679,44.03
134680,3435.3
134681,320.26
134682,2813.81
134683,0
134684,0
134685,0
134686,4032.38
134687,727.1
134688,242.55
134689,2661.46
134690,626.9
134691,9839.4
134692,39.66
134693,201.54
134694,2196.15
134695,0
134696,6000.34
134697,0
134698,0
134699,231.19
134700,3641.92
134701,0
134702,60.64
134703,0
134704,640.8
134705,1417.28
134706,0
134707,0
134708,0
134709,748.12
134710,2907.82
134711,0
134712,1952.98
134713,1185.85
134714,2068.24
134715,2867.76
134716,2973.61
134717,0
134718,0
134719,2377.96
134720,944.91
134721,563.32
134722,2357.58
134723,1712.52
134724,3130.16
134725,1901.7
134726,1898.7
134727,2745.61
134728,2675.02
134729,1892.4
134730,1889.4
134731,5194.68
134732,163.5
134733,1645.36
134734,10997.97
134735,40.43
134736,0
134737,2506.55
134738,0
134739,5430.96
134740,1262.85
134741,0
134742,340.89
134743,0
134744,257.4
134745,0
134746,0
134747,0
134748,0
134749,0
134750,0
134751,0
134752,0
134753,318
134754,0
134755,2993.19
134756,4813.84
134757,1529.38
134758,2837.25
134759,2088.12
134760,5825.63
134761,0
134762,3492.82
134763,0
134764,1800.84
134765,4824.45
134766,0
134767,0
134768,4600.47
134769,317.25
134770,873.37
134771,970.35
134772,0
134773,175.84
134774,0
134775,2164.78
134776,1698.9
134777,10704.22
134778,7604.91
134779,332.99
134780,1554.06
134781,0
134782,972.45
134783,1555.8
134784,0
134785,7252.98
134786,242.55
134787,1548.87
134788,0
134789,135.73
134790,264.36
134791,0
134792,0
134793,616.21
134794,0
134795,1602.15
134796,0
134797,7797.15
134798,1583.85
134799,1678.64
134800,0
134801,0
134802,1574.55
134803,1574.55
134804,1574.55
134805,0
134806,4906.1
134807,8270.36
134808,1944.74
134809,2462.94
134810,2608.97
134811,1499.85
134812,0
134813,0
134814,5416.81
134815,1795.09
134816,5010.12
134817,2815.68
134818,0
134819,0
134820,1104.55
134821,661.94
134822,0
134823,0
134824,2535.24
134825,2161.74
134826,0
134827,0
134828,2585.61
134829,1724.7
134830,0
134831,1552.65
134832,0
134833,846.72
134834,0
134835,0
134836,337.72
134837,196.13
134838,0
134839,2188.56
134840,653.1
134841,0
134842,3408.77
134843,634.65
134844,4654.94
134845,0
134846,5665.68
134847,0
134848,5910.97
134849,0
134850,329.79
134851,1374.96
134852,802.28
134853,0
134854,0
134855,2395.99
134856,4462.92
134857,12944.86
134858,2205.75
134859,3975.93
134860,0
134861,94.03
134862,2660.4
134863,2397.68
134864,12954.92
134865,6005.82
134866,83.85
134867,0
134868,0
134869,0
134870,0
134871,0
134872,0
134873,0
134874,0
134875,0
134876,0
134877,0
134878,0
134879,0
134880,0
134881,0
134882,0
134883,0
134884,0
134885,0
134886,0
134887,0
134888,0
134889,0
134890,0
134891,9050.65
134892,4365
134893,2407.5
134894,0
134895,3659.35
134896,5647.93
134897,104.45
134898,0
134899,1605
134900,2621.56
134901,1750.43
134902,1296.13
134903,0
134904,0
134905,653.1
134906,2430.96
134907,132.47
134908,752.85
134909,1275
134910,234.56
134911,875.09
134912,1265.7
134913,503.26
134914,0
134915,1250.4
134916,0
134917,1601.85
134918,0
134919,1651.34
134920,3274.65
134921,1733.75
134922,3259.76
134923,0
134924,1515.5
134925,0
134926,9292.96
134927,331.4
134928,0
134929,0
134930,639.89
134931,0
134932,0
134933,0
134934,0
134935,5553.65
134936,2309.67
134937,0
134938,0
134939,0
134940,2216.55
134941,470.78
134942,499.87
134943,0
134944,1131.91
134945,1359.52
134946,3182.67
134947,353.53
134948,0
134949,0
134950,0
134951,0
134952,323.4
134953,0
134954,1448.96
134955,2127.67
134956,0
134957,67.7
134958,5070.66
134959,0
134960,0
134961,1216.9
134962,10885.38
134963,1078.65
134964,317.25
134965,308.1
134966,0
134967,0
134968,0
134969,98.44
134970,0
134971,0
134972,60.33
134973,471.26
134974,795.37
134975,0
134976,127.35
134977,1284.61
134978,2377.35
134979,2148.15
134980,0
134981,0
134982,0
134983,4913.03
134984,625.2
134985,14308.13
134986,13577.38
134987,0
134988,2137.42
134989,574.13
134990,327.39
134991,0
134992,384.71
134993,0
134994,3185.4
134995,1611.02
134996,0
134997,349.27
134998,0
134999,2330.99
135000,0
135001,2424.3
135002,2576.73
135003,0
135004,0
135005,0
135006,1947.74
135007,302.63
135008,6134.51
135009,529.43
135010,7807.68
135011,458.99
135012,178.01
135013,0
135014,0
135015,0
135016,0
135017,0
135018,0
135019,0
135020,0
135021,6613.66
135022,0
135023,0
135024,0
135025,9846.24
135026,6.51
135027,5081.74
135028,0
135029,324.15
135030,1157.92
135031,137.28
135032,0
135033,81.64
135034,336.1
135035,39.66
135036,1835.38
135037,2406.74
135038,0
135039,0
135040,569.57
135041,621.15
135042,0
135043,39.66
135044,1366.96
135045,640.5
135046,0
135047,2543.58
135048,22.01
135049,582.3
135050,0
135051,0
135052,0
135053,0
135054,0
135055,0
135056,0
135057,0
135058,0
135059,0
135060,0
135061,0
135062,0
135063,319.46
135064,0
135065,13925.35
135066,2834.25
135067,456.57
135068,1487.32
135069,982.87
135070,2220.74
135071,1833.48
135072,2120.42
135073,0
135074,1702.86
135075,3024.24
135076,0
135077,320.25
135078,0
135079,117.51
135080,3260.27
135081,1260
135082,11762.81
135083,0
135084,648.3
135085,0
135086,648.3
135087,0
135088,79.13
135089,0
135090,0
135091,0
135092,0
135093,0
135094,240.19
135095,0
135096,0
135097,429.83
135098,750
135099,0
135100,0
135101,627.19
135102,3556.59
135103,0
135104,0
135105,0
135106,0
135107,0
135108,0
135109,0
135110,0
135111,0
135112,0
135113,0
135114,3097.82
135115,0
135116,0
135117,2699.58
135118,1384.3
135119,0
135120,9228.61
135121,0
135122,291.15
135123,250.59
135124,1017.06
135125,626.68
135126,300.45
135127,2432.03
135128,1285.54
135129,755.11
135130,621.15
135131,0
135132,0
135133,0
135134,0
135135,900.46
135136,3645.48
135137,0
135138,68.93
135139,154.35
135140,2753.28
135141,0
135142,8480.33
135143,4506.7
135144,220.7
135145,1030.78
135146,0
135147,0
135148,1212.23
135149,0
135150,0
135151,0
135152,0
135153,0
135154,0
135155,0
135156,0
135157,3181.75
135158,0
135159,2356.63
135160,0
135161,0
135162,2917.65
135163,2115.47
135164,1203.9
135165,21.1
135166,584.8
135167,0
135168,484.99
135169,74.96
135170,3085.84
135171,1250.4
135172,1444.23
135173,0
135174,0
135175,0
135176,0
135177,0
135178,1499.36
135179,0
135180,0
135181,333.15
135182,6240.13
135183,57.74
135184,0
135185,1221.33
135186,0
135187,961.05
135188,0
135189,0
135190,249.04
135191,2714.2
135192,1583.85
135193,1780.65
135194,3467.49
135195,6608.83
135196,2514.3
135197,1492.65
135198,2117.16
135199,817.69
135200,429.56
135201,265
135202,5526.85
135203,3216.75
135204,2660.71
135205,6166.74
135206,0
135207,6821.96
135208,2540.7
135209,53.96
135210,12774.5
135211,2655.61
135212,11212.17
135213,0
135214,0
135215,2423.96
135216,15903.6
135217,0
135218,0
135219,0
135220,468.09
135221,0
135222,0
135223,1379.9
135224,0
135225,0
135226,1913.1
135227,1034.13
135228,0
135229,697.05
135230,0
135231,0
135232,0
135233,0
135234,0
135235,0
135236,0
135237,0
135238,0
135239,1134.38
135240,14771.87
135241,0
135242,0
135243,2738.19
135244,404.88
135245,2484.9
135246,0
135247,0
135248,0
135249,0
135250,0
135251,1462.96
135252,2948.84
135253,0
135254,0
135255,2149.59
135256,0
135257,1526.18
135258,2362.95
135259,2117.46
135260,1649.96
135261,12222.42
135262,4811.91
135263,0
135264,0
135265,0
135266,0
135267,0
135268,133.97
135269,0
135270,5497.57
135271,4060.17
135272,0
135273,0
135274,1804.68
135275,5565.45
135276,0
135277,2427.5
135278,0
135279,0
135280,810
135281,0
135282,0
135283,0
135284,0
135285,643.51
135286,0
135287,0
135288,0
135289,0
135290,0
135291,0
135292,0
135293,0
135294,0
135295,0
135296,0
135297,0
135298,0
135299,0
135300,5972.4
135301,389.4
135302,0
135303,38.14
135304,2721.16
135305,0
135306,0
135307,110.03
135308,777.41
135309,336.27
135310,5682.16
135311,1801.93
135312,0
135313,0
135314,0
135315,0
135316,1618.66
135317,0
135318,865.54
135319,0
135320,93.8
135321,10.88
135322,811.4
135323,44.46
135324,163.28
135325,2362.95
135326,1526.42
135327,0
135328,0
135329,0
135330,0
135331,0
135332,0
135333,3814.23
135334,75.34
135335,6506.55
135336,0
135337,832.78
135338,2200.9
135339,0
135340,7372.44
135341,0
135342,861.79
135343,0
135344,0
135345,0
135346,58.22
135347,0
135348,10019.31
135349,0
135350,0
135351,0
135352,7059.71
135353,0
135354,2323.35
135355,4021.49
135356,0
135357,0
135358,0
135359,0
135360,0
135361,7176.6
135362,3960.03
135363,0
135364,378.55
135365,557.44
135366,0
135367,0
135368,314.85
135369,951.47
135370,3311.42
135371,3761.81
135372,1926.24
135373,0
135374,1543.01
135375,306.8
135376,2979.05
135377,3959.18
135378,0
135379,1360.12
135380,3246.75
135381,25477.17
135382,0
135383,4705.3
135384,0
135385,0
135386,12650.62
135387,2086.31
135388,0
135389,0
135390,1137.6
135391,0
135392,1676.13
135393,3176.1
135394,5005.27
135395,2086.2
135396,12449.46
135397,0
135398,0
135399,40.82
135400,73.61
135401,11342.12
135402,0
135403,596.85
135404,571.51
135405,3352.79
135406,0
135407,2267.58
135408,0
135409,0
135410,1630.72
135411,226.58
135412,0
135413,0
135414,760.5
135415,0
135416,0
135417,0
135418,342.15
135419,2384.96
135420,2309.1
135421,0
135422,2506.29
135423,0
135424,979.18
135425,0
135426,450.45
135427,8794.04
135428,149.25
135429,2627.44
135430,3631.47
135431,3876.98
135432,0
135433,0
135434,963.18
135435,3356.43
135436,1148.75
135437,0
135438,1012.34
135439,0
135440,0
135441,4492.49
135442,0
135443,0
135444,0
135445,2088.99
135446,2239.87
135447,0
135448,1222.88
135449,272.04
135450,0
135451,903.98
135452,3056
135453,841.1
135454,0
135455,0
135456,0
135457,0
135458,0
135459,6752.96
135460,11517.42
135461,0
135462,0
135463,0
135464,963.15
135465,2112.32
135466,0
135467,0
135468,780.94
135469,0
135470,1874.77
135471,198.45
135472,6946
135473,345.12
135474,2881.44
135475,3102.27
135476,5160.17
135477,0
135478,3730.75
135479,318.7
135480,0
135481,1242.45
135482,5380.59
135483,0
135484,2404.3
135485,4890.72
135486,0
135487,3820.86
135488,572.58
135489,0
135490,50.04
135491,0
135492,0
135493,0
135494,409.7
135495,580.22
135496,1549.73
135497,0
135498,3713.95
135499,0
135500,4521.13
135501,0
135502,3007.4
135503,2595.26
135504,0
135505,1202.6
135506,869.75
135507,4754.55
135508,0
135509,0
135510,1023.35
135511,0
135512,1374.95
135513,10646.7
135514,0
135515,0
135516,479.47
135517,0
135518,1361.4
135519,0
135520,0
135521,0
135522,0
135523,7085.23
135524,1804.68
135525,5189.09
135526,2426.94
135527,3344.37
135528,5242.35
135529,646.8
135530,2548.49
135531,0
135532,0
135533,6441.94
135534,131.41
135535,10786.3
135536,446.76
135537,0
135538,47.62
135539,2222.57
135540,4318.73
135541,76.24
135542,1955.11
135543,1007.56
135544,3460.51
135545,1744.75
135546,0
135547,713.15
135548,3619.61
135549,22.38
135550,4700.88
135551,2516.54
135552,5479.42
135553,0
135554,6924.24
135555,0
135556,843.15
135557,0
135558,0
135559,2312.89
135560,0
135561,0
135562,10760.53
135563,0
135564,2323.08
135565,857.63
135566,0
135567,73.27
135568,1904.7
135569,0
135570,0
135571,121.3
135572,311.85
135573,701.61
135574,0
135575,0
135576,0
135577,1166.06
135578,280.15
135579,2919.79
135580,4071.5
135581,926.25
135582,1520.05
135583,335.59
135584,0
135585,6048.49
135586,1205.42
135587,10470.72
135588,0
135589,5388.37
135590,0
135591,3341.41
135592,285.74
135593,5739.9
135594,0
135595,357.6
135596,6929.64
135597,2442.42
135598,2578.46
135599,5397.31
135600,0
135601,5265.98
135602,0
135603,0
135604,8876.55
135605,0
135606,2322.9
135607,0
135608,4093.5
135609,782.29
135610,2602.58
135611,115.76
135612,554.7
135613,2310.08
135614,0
135615,4705.41
135616,0
135617,450.71
135618,2280.38
135619,944.78
135620,8672.44
135621,884.57
135622,0
135623,76.4
135624,1011.71
135625,0
135626,0
135627,179.81
135628,11712.96
135629,252.95
135630,0
135631,0
135632,0
135633,1508.71
135634,0
135635,4647.38
135636,0
135637,130.27
135638,743.75
135639,0
135640,0
135641,1075.82
135642,0
135643,0
135644,153.23
135645,3644.31
135646,0
135647,0
135648,0
135649,0
135650,24.24
135651,0
135652,12964.67
135653,0
135654,0
135655,0
135656,221.25
135657,11184.97
135658,893.43
135659,0
135660,42.34
135661,790.92
135662,134.73
135663,2623
135664,0
135665,3081.58
135666,0
135667,6150.18
135668,1907.55
135669,0
135670,0
135671,4237.28
135672,4013.84
135673,0
135674,0
135675,23116.7
135676,288.26
135677,0
135678,10387.92
135679,8011.05
135680,0
135681,470.99
135682,0
135683,0
135684,18623.95
135685,89.02
135686,1727.65
135687,1787.22
135688,3986.9
135689,2272.55
135690,0
135691,3753.76
135692,0
135693,3016.47
135694,2225.85
135695,14207.54
135696,0
135697,0
135698,412.03
135699,5276.1
135700,0
135701,0
135702,0
135703,3081
135704,0
135705,3205.43
135706,2637.52
135707,0
135708,0
135709,435.93
135710,3307.79
135711,2527.65
135712,3356.24
135713,3088.93
135714,1586.26
135715,649.66
135716,0
135717,1586.73
135718,236.14
135719,6118.97
135720,50.29
135721,3444.86
135722,17913.27
135723,2264.4
135724,658.35
135725,18324.92
135726,0
135727,0
135728,0
135729,0
135730,0
135731,0
135732,2070.26
135733,4672.05
135734,0
135735,0
135736,3864.91
135737,2008.32
135738,2407.77
135739,0
135740,2288.85
135741,0
135742,2125.86
135743,0
135744,0
135745,2666.08
135746,0
135747,1247.85
135748,0
135749,3790.18
135750,0
135751,2328.88
135752,8169.18
135753,138.39
135754,0
135755,0
135756,0
135757,0
135758,0
135759,0
135760,4547.01
135761,0
135762,0
135763,1018.45
135764,344.63
135765,207.86
135766,0
135767,1411.97
135768,189.23
135769,11628.52
135770,3212.24
135771,0
135772,3358.29
135773,7.25
135774,274.02
135775,0
135776,0
135777,3102.96
135778,6815.67
135779,2000.1
135780,2716.5
135781,2303.4
135782,3853.34
135783,0
135784,54.34
135785,1737.2
135786,0
135787,0
135788,0
135789,0
135790,3034.31
135791,1766.92
135792,108.09
135793,0
135794,3222.21
135795,0
135796,0
135797,4025.61
135798,631.54
135799,2703.14
135800,3667.93
135801,2517.3
135802,2514.75
135803,0
135804,0
135805,0
135806,0
135807,2601.01
135808,8271.42
135809,2545.11
135810,2642.45
135811,10524.3
135812,1239.69
135813,2166.03
135814,1499.67
135815,0
135816,0
135817,6869.47
135818,0
135819,12822.13
135820,0
135821,0
135822,0
135823,1588.75
135824,4145.15
135825,0
135826,0
135827,3139.71
135828,0
135829,0
135830,889.2
135831,0
135832,2242.65
135833,51.11
135834,58.61
135835,0
135836,665.6
135837,327.19
135838,1714.5
135839,466.4
135840,0
135841,333.91
135842,0
135843,2122.75
135844,0
135845,2673.16
135846,0
135847,0
135848,0
135849,3335.93
135850,9589.29
135851,2280.9
135852,2214.04
135853,2748.15
135854,1051.82
135855,0
135856,3340.38
135857,2081.74
135858,13869.07
135859,0
135860,1407.26
135861,0
135862,0
135863,0
135864,2242.05
135865,183.56
135866,1220.34
135867,1246.2
135868,0
135869,0
135870,0
135871,0
135872,1639.66
135873,2124.24
135874,899.6
135875,2281.93
135876,2196
135877,0
135878,7189.56
135879,266.83
135880,0
135881,1447.35
135882,1923.3
135883,0
135884,0
135885,0
135886,2619.69
135887,0
135888,192.54
135889,1840.85
135890,1580.25
135891,0
135892,0
135893,465.18
135894,1042.13
135895,0
135896,0
135897,820.15
135898,0
135899,0
135900,283.92
135901,3328.43
135902,8689.34
135903,2520.08
135904,1898.29
135905,6290.02
135906,0
135907,0
135908,1945.35
135909,2237.25
135910,2673.42
135911,1129.43
135912,0
135913,0
135914,0
135915,0
135916,2680.06
135917,1182.66
135918,62.94
135919,13977.56
135920,204.61
135921,3203.1
135922,12409.88
135923,83.85
135924,0
135925,1195.6
135926,6394.58
135927,146.01
135928,6701.85
135929,1974.9
135930,0
135931,0
135932,0
135933,3003.6
135934,0
135935,864.49
135936,0
135937,0
135938,1799.2
135939,1428.7
135940,0
135941,0
135942,2106.27
135943,3187.76
135944,113.63
135945,0
135946,649.82
135947,0
135948,2216.55
135949,10064.51
135950,43.73
135951,11779.16
135952,0
135953,0
135954,9950.29
135955,0
135956,0
135957,0
135958,2348.93
135959,2901.13
135960,1355.4
135961,0
135962,496.37
135963,1700.1
135964,0
135965,0
135966,0
135967,777.7
135968,1339.99
135969,1050.58
135970,2232.45
135971,2232.45
135972,5653.34
135973,2208.3
135974,2208.3
135975,1625.97
135976,0
135977,456.39
135978,2237.25
135979,0
135980,6424.9
135981,439.77
135982,10128.19
135983,356.55
135984,379.05
135985,4779.63
135986,9053.53
135987,0
135988,0
135989,362.26
135990,0
135991,5876.92
135992,10789.87
135993,54.73
135994,0
135995,0
135996,0
135997,0
135998,1139.85
135999,594.3
136000,0
136001,1947.6
136002,1945.05
136003,144.94
136004,0
136005,925.64
136006,1140.75
136007,0
136008,0
136009,1693.63
136010,0
136011,0
136012,0
136013,0
136014,2213.98
136015,0
136016,0
136017,0
136018,5762.46
136019,750.62
136020,625.35
136021,0
136022,0
136023,288.75
136024,17.72
136025,0
136026,0
136027,6061.23
136028,0
136029,215.33
136030,0
136031,0
136032,904.05
136033,1705.37
136034,15371.68
136035,71.78
136036,2994.65
136037,1368.89
136038,12133.08
136039,10480.82
136040,1844.39
136041,0
136042,22.31
136043,2927.72
136044,2285.09
136045,1110.6
136046,1684.35
136047,0
136048,0
136049,28.58
136050,191.35
136051,912.46
136052,32.12
136053,1543.21
136054,2047.11
136055,850.95
136056,1753.4
136057,0
136058,2133.93
136059,4457.69
136060,3385
136061,0
136062,0
136063,8538.44
136064,0
136065,0
136066,1791.64
136067,0
136068,0
136069,0
136070,481.02
136071,3295.47
136072,9968.07
136073,0
136074,0
136075,1416.3
136076,1733.79
136077,3059.5
136078,0
136079,0
136080,2085.25
136081,963.15
136082,4965.45
136083,1947.66
136084,0
136085,1306.43
136086,1550.87
136087,0
136088,189.53
136089,1369.47
136090,637.34
136091,613.63
136092,0
136093,0
136094,1522.29
136095,1383.6
136096,467.71
136097,4513.91
136098,341.83
136099,0
136100,274.05
136101,1264.46
136102,6122.64
136103,10534.19
136104,0
136105,0
136106,1223.38
136107,5823.12
136108,115.11
136109,0
136110,1434.34
136111,874.58
136112,0
136113,2201.37
136114,0
136115,0
136116,0
136117,0
136118,1628.19
136119,1018.65
136120,1258.3
136121,1439.78
136122,0
136123,0
136124,0
136125,0
136126,0
136127,0
136128,0
136129,0
136130,8516.83
136131,0
136132,0
136133,4658.6
136134,0
136135,1568.25
136136,0
136137,0
136138,0
136139,313.88
136140,0
136141,59.03
136142,0
136143,3181.54
136144,5657.15
136145,0
136146,2832.03
136147,0
136148,0
136149,0
136150,0
136151,0
136152,0
136153,34.01
136154,106.81
136155,1223.25
136156,2230.66
